bioguideId,district,partyName,state,chamber,startYear,endYear,name
R000067,5.0,Democratic,Connecticut,House of Representatives,1979,1985,"Ratchford, William R."
R000065,6.0,Democratic,Louisiana,House of Representatives,1967,1975,"Rarick, John R."
R000053,13.0,Democratic,New York,House of Representatives,1971,2017,"Rangel, Charles B."
R000041,4.0,Democratic,Missouri,House of Representatives,1959,1977,"Randall, William J."
R000033,3.0,Republican,Minnesota,House of Representatives,1991,2009,"Ramstad, Jim"
R000012,19.0,Republican,Illinois,House of Representatives,1967,1983,"Railsback, Thomas F."
R000011,3.0,Democratic,West Virginia,House of Representatives,1977,2015,"Rahall, Nick J., II"
R000004,19.0,Republican,California,House of Representatives,1995,2011,"Radanovich, George"
Q000016,27.0,Republican,New York,House of Representatives,1993,2005,"Quinn, Jack"
Q000013,1.0,Republican,Tennessee,House of Representatives,1963,1997,"Quillen, James H. (Jimmy)"
Q000007,,Republican,Indiana,Senate,1981,1991,"Quayle, Dan"
P000574,2.0,Republican,Michigan,House of Representatives,1977,1993,"Pursell, Carl D."
P000555,15.0,Republican,Ohio,House of Representatives,1993,2009,"Pryce, Deborah"
P000546,1.0,Republican,Washington,House of Representatives,1973,1985,"Pritchard, Joel"
P000528,13.0,Republican,Texas,House of Representatives,1967,1975,"Price, Robert D."
P000522,21.0,Democratic,Illinois,House of Representatives,1945,1989,"Price, Melvin"
P000520,6.0,Democratic,North Carolina,House of Representatives,1969,1981,"Preyer, Richardson"
P000513,,Republican,South Dakota,Senate,1979,1997,"Pressler, Larry"
P000485,8.0,Republican,Ohio,House of Representatives,1971,1975,"Powell, Walter E."
P000452,19.0,Democratic,Illinois,House of Representatives,1989,1999,"Poshard, Glenn"
P000444,10.0,Republican,Illinois,House of Representatives,1979,2001,"Porter, John Edward"
P000422,,Democratic,North Dakota,House of Representatives,1993,2011,"Pomeroy, Earl"
P000419,11.0,Republican,California,House of Representatives,1993,2007,"Pombo, Richard W."
P000399,13.0,Democratic,New York,House of Representatives,1967,1975,"Podell, Bertram L."
P000398,11.0,Democratic,Texas,House of Representatives,1937,1979,"Poage, W. R."
P000348,1.0,Democratic,New York,House of Representatives,1961,1979,"Pike, Otis G."
P000328,10.0,Democratic,Texas,House of Representatives,1963,1995,"Pickle, J. J."
P000326,2.0,Democratic,Virginia,House of Representatives,1987,2001,"Pickett, Owen B."
P000280,23.0,Democratic,New York,House of Representatives,1979,1983,"Peyser, Peter A."
P000273,37.0,Republican,California,House of Representatives,1975,1979,"Pettis, Shirley N."
P000272,37.0,Republican,California,House of Representatives,1967,1977,"Pettis, Jerry L."
P000265,6.0,Republican,Wisconsin,House of Representatives,1979,2015,"Petri, Thomas E."
P000259,2.0,Democratic,Florida,House of Representatives,1991,1997,"Peterson, Douglas (Pete)"
P000258,7.0,Democratic,Minnesota,House of Representatives,1991,2021,"Peterson, Collin C."
P000229,7.0,Democratic,Kentucky,House of Representatives,1984,1993,"Perkins, Carl C."
P000230,7.0,Democratic,Kentucky,House of Representatives,1949,1985,"Perkins, Carl Dewey"
P000218,18.0,Democratic,Florida,House of Representatives,1963,1991,"Pepper, Claude"
P000215,1.0,Democratic,Minnesota,House of Representatives,1983,1995,"Penny, Timothy J."
P000170,13.0,Democratic,Ohio,House of Representatives,1977,1993,"Pease, Donald J."
P000152,5.0,Democratic,Virginia,House of Representatives,1987,1997,"Payne, Lewis F., Jr."
P000149,10.0,Democratic,New Jersey,House of Representatives,1989,2012,"Payne, Donald M."
P000148,27.0,Republican,New York,House of Representatives,1989,1999,"Paxon, Bill"
P000583,14.0,Republican,Texas,House of Representatives,1997,2013,"Paul, Ron"
P000134,29.0,Democratic,New York,House of Representatives,1975,1979,"Pattison, Edward W."
P000121,38.0,Democratic,California,House of Representatives,1975,1985,"Patterson, Jerry M."
P000112,4.0,Democratic,South Carolina,House of Representatives,1987,1993,"Patterson, Elizabeth"
P000106,15.0,Democratic,New Jersey,House of Representatives,1963,1981,"Patten, Edward J."
P000103,1.0,Democratic,Texas,House of Representatives,1929,1977,"Patman, Wright"
P000104,14.0,Democratic,Texas,House of Representatives,1981,1985,"Patman, William N."
P000099,7.0,Democratic,Arizona,House of Representatives,1991,2015,"Pastor, Ed"
P000098,5.0,Democratic,Louisiana,House of Representatives,1947,1977,"Passman, Otto E."
P000097,17.0,Republican,California,House of Representatives,1979,1991,"Pashayan, Charles, Jr."
P000080,8.0,Republican,Virginia,House of Representatives,1981,1991,"Parris, Stanford E. (Stan)"
P000066,4.0,Republican,Mississippi,House of Representatives,1989,1999,"Parker, Mike"
P000047,17.0,Democratic,California,House of Representatives,1977,1995,"Panetta, Leon"
P000005,48.0,Republican,California,House of Representatives,1983,2001,"Packard, Ron"
O000163,4.0,Republican,Ohio,House of Representatives,1981,2007,"Oxley, Michael G."
O000156,2.0,Democratic,Utah,House of Representatives,1987,1993,"Owens, Wayne"
O000159,11.0,Democratic,New York,House of Representatives,1983,2007,"Owens, Major R."
O000134,20.0,Democratic,New York,House of Representatives,1975,1985,"Ottinger, Richard L."
O000108,3.0,Democratic,Utah,House of Representatives,1991,1997,"Orton, Bill"
O000107,27.0,Democratic,Texas,House of Representatives,1983,2011,"Ortiz, Solomon P."
O000069,6.0,Democratic,Virginia,House of Representatives,1983,1993,"Olin, James R."
O000007,7.0,Democratic,Wisconsin,House of Representatives,1969,2011,"Obey, David R."
O000006,8.0,Democratic,Minnesota,House of Representatives,1975,2011,"Oberstar, James L."
O000001,20.0,Democratic,Ohio,House of Representatives,1977,1993,"Oakar, Mary Rose"
O000098,8.0,Democratic,Massachusetts,House of Representatives,1953,1987,"O'Neill, Thomas P., Jr."
O000055,12.0,Democratic,Michigan,House of Representatives,1959,1977,"O'Hara, James G."
O000010,4.0,Republican,Illinois,House of Representatives,1973,1987,"O'Brien, George M."
N000172,1.0,Republican,Iowa,House of Representatives,1991,2007,"Nussle, Jim"
N000163,33.0,Democratic,New York,House of Representatives,1975,1993,"Nowak, Henry"
N000159,10.0,Republican,Georgia,House of Representatives,1995,2007,"Norwood, Charles W."
I000055,,Republican,Georgia,Senate,2005,2019,"Isakson, Johnny"
D000595,,Republican,South Carolina,Senate,2005,2013,"DeMint, Jim"
C001038,14.0,Democratic,New York,House of Representatives,1999,2019,"Crowley, Joseph"
H001029,8.0,Republican,North Carolina,House of Representatives,1999,2009,"Hayes, Robin"
W000791,2.0,Republican,Oregon,House of Representatives,1999,2021,"Walden, Greg"
U000038,,Democratic,Colorado,Senate,2009,2015,"Udall, Mark"
T000458,6.0,Republican,Colorado,House of Representatives,1999,2009,"Tancredo, Thomas G."
S001149,20.0,Republican,New York,House of Representatives,1999,2007,"Sweeney, John E."
S001146,10.0,Republican,Pennsylvania,House of Representatives,1999,2007,"Sherwood, Don"
R000569,26.0,Republican,New York,House of Representatives,1999,2009,"Reynolds, Thomas M."
P000584,19.0,Democratic,Illinois,House of Representatives,1999,2003,"Phelps, David D."
O000164,3.0,Republican,California,House of Representatives,1999,2005,"Ose, Doug"
M001139,31.0,Republican,California,House of Representatives,1999,2015,"Miller, Gary G."
K000357,36.0,Republican,California,House of Representatives,1999,2001,"Kuykendall, Steven T."
J000284,11.0,Democratic,Ohio,House of Representatives,1999,2008,"Jones, Stephanie Tubbs"
H001032,12.0,Democratic,New Jersey,House of Representatives,1999,2015,"Holt, Rush"
H001031,13.0,Democratic,Pennsylvania,House of Representatives,1999,2005,"Hoeffel, Joseph M."
H001030,9.0,Democratic,Indiana,House of Representatives,2007,2011,"Hill, Baron P."
B001232,13.0,Republican,Illinois,House of Representatives,1999,2013,"Biggert, Judy"
B001231,1.0,Democratic,Nevada,House of Representatives,1999,2013,"Berkley, Shelley"
V000126,,Republican,Ohio,Senate,1999,2011,"Voinovich, George V."
E000286,,Democratic,North Carolina,Senate,1999,2005,"Edwards, John"
B001233,,Democratic,Indiana,Senate,1999,2011,"Bayh, Evan"
F000442,,Republican,Illinois,Senate,1999,2005,"Fitzgerald, Peter"
V000127,,Republican,Louisiana,Senate,2005,2017,"Vitter, David"
U000039,,Democratic,New Mexico,Senate,2009,2021,"Udall, Tom"
T000459,2.0,Republican,Nebraska,House of Representatives,1999,2015,"Terry, Lee"
S001147,4.0,Democratic,Mississippi,House of Representatives,1999,2003,"Shows, Ronnie"
C001037,7.0,Democratic,Massachusetts,House of Representatives,1999,2019,"Capuano, Michael E."
F000441,6.0,Republican,Kentucky,House of Representatives,1999,2003,"Fletcher, Ernie"
L000558,4.0,Democratic,Kentucky,House of Representatives,1999,2005,"Lucas, Ken"
M001140,3.0,Democratic,Kansas,House of Representatives,1999,2011,"Moore, Dennis"
R000570,1.0,Republican,Wisconsin,House of Representatives,1999,2019,"Ryan, Paul D."
G000545,8.0,Republican,Wisconsin,House of Representatives,1999,2007,"Green, Mark"
B001229,3.0,Democratic,Washington,House of Representatives,1999,2011,"Baird, Brian"
G000544,20.0,Democratic,Texas,House of Representatives,1999,2013,"Gonzalez, Charles A."
S001141,,Republican,Alabama,Senate,1997,2017,"Sessions, Jeff"
H001028,,Republican,Nebraska,Senate,1997,2009,"Hagel, Chuck"
E000285,,Republican,Wyoming,Senate,1997,2021,"Enzi, Michael B."
C001034,,Democratic,Georgia,Senate,1997,2003,"Cleland, Max"
W000789,1.0,Republican,New Mexico,House of Representatives,1997,2009,"Wilson, Heather"
W000315,2.0,Democratic,Rhode Island,House of Representatives,1997,2001,"Weygand, Robert A."
T000424,2.0,Democratic,Texas,House of Representatives,1997,2005,"Turner, Jim"
T000266,6.0,Democratic,Massachusetts,House of Representatives,1997,2015,"Tierney, John F."
S001078,,Republican,New Hampshire,Senate,2003,2009,"Sununu, John E."
S000672,2.0,Democratic,Arkansas,House of Representatives,1997,2011,"Snyder, Vic"
S000662,3.0,Republican,Kansas,House of Representatives,1997,1999,"Snowbarger, Vince"
S000364,15.0,Republican,Illinois,House of Representatives,1997,2021,"Shimkus, John"
S000112,4.0,Republican,Colorado,House of Representatives,1997,2003,"Schaffer, Bob"
S000044,1.0,Democratic,Texas,House of Representatives,1997,2005,"Sandlin, Max"
S000030,46.0,Democratic,California,House of Representatives,1997,2017,"Sanchez, Loretta"
R000566,2.0,Republican,Kansas,House of Representatives,1997,2007,"Ryun, Jim"
R000462,9.0,Democratic,New Jersey,House of Representatives,1997,2013,"Rothman, Steven R."
R000386,27.0,Republican,California,House of Representatives,1997,2001,"Rogan, James E."
R000568,23.0,Democratic,Texas,House of Representatives,2007,2011,"Rodriguez, Ciro D."
R000258,3.0,Republican,Alabama,House of Representatives,1997,2003,"Riley, Bob"
R000170,16.0,Democratic,Texas,House of Representatives,1997,2013,"Reyes, Silvestre"
R000567,3.0,Republican,New Mexico,House of Representatives,1997,1999,"Redmond, Bill"
P000373,16.0,Republican,Pennsylvania,House of Representatives,1997,2017,"Pitts, Joseph R."
P000323,3.0,Republican,Mississippi,House of Representatives,1997,2009,"Pickering, Charles W. ""Chip"""
P000263,5.0,Republican,Pennsylvania,House of Representatives,1997,2009,"Peterson, John E."
P000171,7.0,Republican,Indiana,House of Representatives,1997,2001,"Pease, Edward A."
P000049,12.0,Republican,New Jersey,House of Representatives,1997,1999,"Pappas, Michael"
N000143,3.0,Republican,Kentucky,House of Representatives,1997,2007,"Northup, Anne M."
M000485,7.0,Democratic,North Carolina,House of Representatives,1997,2015,"McIntyre, Mike"
M000309,4.0,Democratic,New York,House of Representatives,1997,2015,"McCarthy, Carolyn"
M000090,5.0,Democratic,Connecticut,House of Representatives,1997,2003,"Maloney, James H."
L000043,22.0,Democratic,Texas,House of Representatives,2007,2009,"Lampson, Nick"
K000336,10.0,Democratic,Ohio,House of Representatives,1997,2013,"Kucinich, Dennis J."
K000180,13.0,Democratic,Michigan,House of Representatives,1997,2011,"Kilpatrick, Carolyn C."
J000149,8.0,Democratic,Wisconsin,House of Representatives,1997,1999,"Johnson, Jay W."
J000110,7.0,Democratic,Louisiana,House of Representatives,1997,2005,"John, Christopher"
J000082,1.0,Republican,Tennessee,House of Representatives,1997,2007,"Jenkins, William L."
H001014,3.0,Republican,Arkansas,House of Representatives,1997,2001,"Hutchinson, Asa"
H000948,9.0,Republican,Missouri,House of Representatives,1997,2009,"Hulshof, Kenny C."
H000762,5.0,Democratic,Oregon,House of Representatives,1997,2009,"Hooley, Darlene"
H000636,15.0,Democratic,Texas,House of Representatives,1997,2017,"Hinojosa, Ruben"
H000605,,Republican,Montana,House of Representatives,1997,2001,"Hill, Rick"
G000280,5.0,Republican,Virginia,House of Representatives,1997,2009,"Goode, Virgil H., Jr."
G000152,2.0,Republican,Nevada,House of Representatives,1997,2007,"Gibbons, Jim"
F000440,13.0,Republican,New York,House of Representatives,1997,2009,"Fossella, Vito"
F000262,9.0,Democratic,Tennessee,House of Representatives,1997,2007,"Ford, Harold E., Jr."
E000226,2.0,Democratic,North Carolina,House of Representatives,1997,2011,"Etheridge, Bob"
E000172,8.0,Republican,Missouri,House of Representatives,1997,2013,"Emerson, Jo Ann"
D000114,11.0,Democratic,Florida,House of Representatives,1997,2007,"Davis, Jim"
C000735,5.0,Republican,Louisiana,House of Representatives,1997,2003,"Cooksey, John"
C000722,2.0,Republican,Utah,House of Representatives,1997,2001,"Cook, Merrill"
C000380,,Democratic,Virgin Islands,House of Representatives,1997,2015,"Christensen, Donna M."
C000134,22.0,Democratic,California,House of Representatives,1997,1999,"Capps, Walter"
C001036,24.0,Democratic,California,House of Representatives,1997,2017,"Capps, Lois"
B001227,1.0,Democratic,Pennsylvania,House of Representatives,1997,2019,"Brady, Robert A."
B000716,2.0,Democratic,Florida,House of Representatives,1997,2011,"Boyd, Allen"
B000652,3.0,Democratic,Iowa,House of Representatives,1997,2013,"Boswell, Leonard L."
B001228,45.0,Republican,California,House of Representatives,1997,2013,"Bono Mack, Mary"
B000518,5.0,Democratic,Illinois,House of Representatives,1997,2003,"Blagojevich, Rod R."
A000357,1.0,Democratic,Maine,House of Representatives,1997,2009,"Allen, Thomas H."
Z000013,,Democratic,Nebraska,Senate,1977,1989,"Zorinsky, Edward"
Y000047,,Republican,North Dakota,Senate,1945,1981,"Young, Milton R."
W000665,,Democratic,Pennsylvania,Senate,1991,1995,"Wofford, Harris"
W000607,,Republican,California,Senate,1983,1993,"Wilson, Pete"
W000502,,Democratic,New Jersey,Senate,1959,1982,"Williams, Harrison A., Jr."
W000288,,Democratic,Minnesota,Senate,1991,2002,"Wellstone, Paul D."
W000092,,Republican,Wyoming,Senate,1977,1995,"Wallop, Malcolm"
T000410,,Democratic,California,Senate,1973,1977,"Tunney, John V."
T000322,,Republican,Texas,Senate,1961,1985,"Tower, John G."
T000457,,Republican,Tennessee,Senate,1994,2003,"Thompson, Fred"
B000401,,Democratic,Texas,Senate,1971,1993,"Bentsen, Lloyd M."
B000384,,Republican,Utah,Senate,1951,1975,"Bennett, Wallace F."
B000382,,Republican,Utah,Senate,1993,2011,"Bennett, Robert F."
B000351,,Republican,Oklahoma,Senate,1969,1981,"Bellmon, Henry L."
B000272,,Republican,Maryland,Senate,1973,1977,"Beall, J. Glenn, Jr."
B000254,,Democratic,Indiana,Senate,1963,1981,"Bayh, Birch"
B000200,,Republican,Oklahoma,Senate,1973,1979,"Bartlett, Dewey F."
B000063,,Republican,Tennessee,Senate,1967,1985,"Baker, Howard H., Jr."
A000356,,Republican,Missouri,Senate,1995,2001,"Ashcroft, John"
A000202,,Democratic,Minnesota,Senate,1977,1979,"Anderson, Wendell R."
A000139,,Democratic,Alabama,Senate,1977,1979,"Allen, Maryon"
A000127,,Democratic,Alabama,Senate,1969,1979,"Allen, James B."
A000062,,Republican,Vermont,Senate,1941,1975,"Aiken, George"
A000355,,Republican,Michigan,Senate,1995,2001,"Abraham, Spencer"
Z000016,6.0,Republican,Minnesota,House of Representatives,1967,1975,"Zwach, John M."
Z000014,12.0,Republican,California,House of Representatives,1983,1987,"Zschau, Edwin V. W."
Z000010,8.0,Republican,Indiana,House of Representatives,1967,1975,"Zion, Roger H."
Z000008,12.0,Republican,New Jersey,House of Representatives,1991,1997,"Zimmer, Dick"
Z000004,1.0,Republican,New Hampshire,House of Representatives,1991,1997,"Zeliff, William H., Jr."
Z000002,15.0,Democratic,New York,House of Representatives,1975,1983,"Zeferetti, Leo C."
Z000001,4.0,Democratic,Wisconsin,House of Representatives,1949,1985,"Zablocki, Clement J."
Y000052,10.0,Republican,Illinois,House of Representatives,1973,1975,"Young, Samuel H."
Y000051,2.0,Democratic,Missouri,House of Representatives,1977,1987,"Young, Robert A."
Y000043,14.0,Democratic,Texas,House of Representatives,1957,1979,"Young, John"
Y000035,6.0,Republican,South Carolina,House of Representatives,1973,1975,"Young, Edward"
Y000031,13.0,Republican,Florida,House of Representatives,1971,2013,"Young, C. W. Bill"
Y000028,5.0,Democratic,Georgia,House of Representatives,1973,1979,"Young, Andrew"
Y000014,6.0,Democratic,Pennsylvania,House of Representatives,1969,1993,"Yatron, Gus"
Y000013,9.0,Democratic,Illinois,House of Representatives,1965,1999,"Yates, Sidney R."
W000784,4.0,Democratic,Maryland,House of Representatives,1993,2008,"Wynn, Albert Russell"
