bioguideid,congress,introducedDate,actionDate,text,number,policyArea,title,type,url
J000298,118,2024-03-20,2024-03-20,Referred to the House Committee on Ways and Means.,7749,{'name': 'Taxation'},Ultra-Millionaire Tax Act of 2024,HR,https://api.congress.gov/v3/bill/118/hr/7749?format=json
J000298,118,2023-11-21,2023-11-21,Referred to the House Committee on the Judiciary.,886,"{'name': 'Civil Rights and Liberties, Minority Issues'}",Supporting the goals and principles of Transgender Day of Remembrance by recognizing the epidemic of violence toward transgender people and memorializing the lives lost this year.,HRES,https://api.congress.gov/v3/bill/118/hres/886?format=json
J000298,118,2023-11-09,2023-11-09,Referred to the House Committee on the Judiciary.,6341,{'name': 'Crime and Law Enforcement'},FAMILIES Act,HR,https://api.congress.gov/v3/bill/118/hr/6341?format=json
J000298,118,2023-10-26,2023-10-26,Referred to the House Committee on Education and the Workforce.,6086,{'name': 'Education'},All Students Count Act of 2023,HR,https://api.congress.gov/v3/bill/118/hr/6086?format=json
J000298,118,2023-09-27,2023-10-10,Referred to the Subcommittee on Highways and Transit.,5760,{'name': 'Environmental Protection'},Climate Resilience Workforce Act,HR,https://api.congress.gov/v3/bill/118/hr/5760?format=json
J000298,118,2023-09-08,2023-09-15,Referred to the Subcommittee on Health.,671,"{'name': 'Civil Rights and Liberties, Minority Issues'}","Acknowledging that in the aftermath of September 11, 2001, individuals experienced hate and were targeted by the government on account of their faith, race, national origin and immigration status, and suggesting various forms of relief to support those affected.",HRES,https://api.congress.gov/v3/bill/118/hres/671?format=json
J000298,118,2023-08-04,2023-09-21,"Referred to the Subcommittee on Nutrition, Foreign Agriculture, and Horticulture.",5145,{'name': 'Immigration'},WISE Act of 2023,HR,https://api.congress.gov/v3/bill/118/hr/5145?format=json
J000298,118,2023-07-27,2023-07-28,Referred to the Subcommittee on Health.,5007,{'name': 'Health'},GREEN Hospitals Act,HR,https://api.congress.gov/v3/bill/118/hr/5007?format=json
J000298,118,2023-07-27,2023-07-28,Referred to the Subcommittee on Health.,5008,{'name': 'Health'},HEAL for Immigrant Families Act of 2023,HR,https://api.congress.gov/v3/bill/118/hr/5008?format=json
J000298,118,2023-07-26,2023-07-28,Referred to the Subcommittee on Health.,4914,{'name': 'Health'},South Asian Heart Health Awareness and Research Act of 2023,HR,https://api.congress.gov/v3/bill/118/hr/4914?format=json
J000298,118,2023-07-19,2023-07-19,Referred to the House Committee on Armed Services.,4740,{'name': 'Armed Forces and National Security'},Streamline Pentagon Budgeting Act of 2023,HR,https://api.congress.gov/v3/bill/118/hr/4740?format=json
J000298,118,2023-07-13,2023-07-13,Referred to the House Committee on Education and the Workforce.,4620,{'name': 'Agriculture and Food'},Local School Foods Expansion Act of 2023,HR,https://api.congress.gov/v3/bill/118/hr/4620?format=json
J000298,118,2023-06-15,2023-07-28,"Referred to the Subcommittee on Nutrition, Foreign Agriculture, and Horticulture.",4170,{'name': 'Social Welfare'},LIFT the BAR Act,HR,https://api.congress.gov/v3/bill/118/hr/4170?format=json
J000298,118,2023-06-14,2023-06-14,"Referred to the Committee on Education and the Workforce, and in addition to the Committees on the Budget, and Ways and Means, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned.",4117,{'name': 'Education'},College for All Act of 2023,HR,https://api.congress.gov/v3/bill/118/hr/4117?format=json
J000298,118,2023-06-09,2023-06-09,"Referred to the Committee on the Judiciary, and in addition to the Committees on Oversight and Accountability, Rules, Financial Services, Agriculture, and House Administration, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned.",3973,{'name': 'Law'},Judicial Ethics and Anti-Corruption Act of 2023,HR,https://api.congress.gov/v3/bill/118/hr/3973?format=json
J000298,118,2023-05-22,2023-05-26,Referred to the Subcommittee on Health.,432,{'name': 'Health'},Supporting the goals and ideals of the month of May as Sex Ed For All Month: Equity and Access for All.,HRES,https://api.congress.gov/v3/bill/118/hres/432?format=json
J000298,118,2023-05-17,2023-05-19,Referred to the Subcommittee on Health.,3421,{'name': 'Health'},Medicare for All Act,HR,https://api.congress.gov/v3/bill/118/hr/3421?format=json
J000298,118,2023-04-25,2023-04-25,Referred to the House Committee on Education and the Workforce.,324,"{'name': 'Arts, Culture, Religion'}","Expressing support for the staff of this Nation's public, school, academic, and special libraries and the essential services they provide to our communities, recognizing the need for funding commensurate with the broad scope of social services and community supports provided by libraries, preserving the right of all citizens to freely access information and resources in their communities, supporting a strong union voice for library workers, and defending the civil rights of library staff.",HRES,https://api.congress.gov/v3/bill/118/hres/324?format=json
J000298,118,2023-04-26,2023-04-26,Referred to the House Committee on the Judiciary.,2890,{'name': 'Commerce'},Stop Anticompetitive Healthcare Act of 2023,HR,https://api.congress.gov/v3/bill/118/hr/2890?format=json
J000298,118,2023-04-20,2023-04-20,"Referred to the Committee on the Judiciary, and in addition to the Committee on Homeland Security, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned.",2760,{'name': 'Immigration'},Dignity for Detained Immigrants Act,HR,https://api.congress.gov/v3/bill/118/hr/2760?format=json
J000298,118,2023-04-10,2023-04-10,Referred to the House Committee on the Judiciary.,54,"{'name': 'Civil Rights and Liberties, Minority Issues'}",Proposing an amendment to the Constitution of the United States providing that the rights protected and extended by the Constitution are the rights of natural persons only.,HJRES,https://api.congress.gov/v3/bill/118/hjres/54?format=json
J000298,118,2023-03-30,2023-04-19,Sponsor introductory remarks on measure. (CR H1860),269,"{'name': 'Civil Rights and Liberties, Minority Issues'}","Recognizing that it is the duty of the Federal Government to develop and implement a Transgender Bill of Rights to protect and codify the rights of transgender and nonbinary people under the law and ensure their access to medical care, shelter, safety, and economic security.",HRES,https://api.congress.gov/v3/bill/118/hres/269?format=json
J000298,118,2023-03-30,2023-03-30,Referred to the House Committee on the Judiciary.,48,"{'name': 'Civil Rights and Liberties, Minority Issues'}",Proposing an amendment to the Constitution of the United States providing that the rights extended by the Constitution are the rights of natural persons only.,HJRES,https://api.congress.gov/v3/bill/118/hjres/48?format=json
J000298,118,2023-03-23,2023-05-09,Referred to the Subcommittee on Health.,1754,{'name': 'Health'},Healthcare Ownership Transparency Act,HR,https://api.congress.gov/v3/bill/118/hr/1754?format=json
J000298,118,2023-03-22,2023-03-22,"Referred to the Committee on Financial Services, and in addition to the Committees on House Administration, the Judiciary, Education and the Workforce, and Ways and Means, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned.",1708,{'name': 'Housing and Community Development'},Housing Is a Human Right Act of 2023,HR,https://api.congress.gov/v3/bill/118/hr/1708?format=json
J000298,118,2023-03-21,2023-03-21,"Referred to the Committee on Financial Services, and in addition to the Committees on Agriculture, House Administration, and Ways and Means, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned.",1679,{'name': 'Congress'},Bipartisan Ban on Congressional Stock Ownership Act of 2023,HR,https://api.congress.gov/v3/bill/118/hr/1679?format=json
J000298,118,2023-03-09,2023-03-09,"Referred to the Committee on the Judiciary, and in addition to the Committee on Oversight and Accountability, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned.",1507,{'name': 'Government Operations and Politics'},Stop Corporate Capture Act,HR,https://api.congress.gov/v3/bill/118/hr/1507?format=json
J000298,118,2023-03-07,2023-03-07,"Referred to the Committee on the Judiciary, and in addition to the Committee on Oversight and Accountability, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned.",1404,{'name': 'Armed Forces and National Security'},Facial Recognition and Biometric Technology Moratorium Act of 2023,HR,https://api.congress.gov/v3/bill/118/hr/1404?format=json
J000298,118,2023-01-31,2023-01-31,Referred to the House Committee on the Judiciary.,666,{'name': 'Immigration'},Access to Counsel Act,HR,https://api.congress.gov/v3/bill/118/hr/666?format=json
J000298,118,2023-09-27,2023-09-27,On agreeing to the Jayapal amendment (A022) Failed by recorded vote: 176 - 258 (Roll no. 440). ,,{},,,https://api.congress.gov/v3/amendment/118/hamdt/373?format=json
J000298,117,2022-12-20,2022-12-20,"Referred to the Committee on the Judiciary, and in addition to the Committees on Oversight and Reform, House Administration, Ways and Means, Financial Services, Intelligence (Permanent Select), Rules, Foreign Affairs, Armed Services, and the Budget, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned.",9623,{'name': 'Government Operations and Politics'},Anti-Corruption and Public Integrity Act,HR,https://api.congress.gov/v3/bill/117/hr/9623?format=json
J000298,117,2022-12-14,2022-12-14,Referred to the House Committee on Armed Services.,9553,{'name': 'Armed Forces and National Security'},Streamline Pentagon Budgeting Act of 2022,HR,https://api.congress.gov/v3/bill/117/hr/9553?format=json
J000298,117,2022-12-14,2022-12-14,Referred to the House Committee on Agriculture.,9552,{'name': 'Agriculture and Food'},Transparency in Depopulation Act,HR,https://api.congress.gov/v3/bill/117/hr/9552?format=json
J000298,117,2022-12-13,2022-12-13,Referred to the House Committee on the Judiciary.,9510,{'name': 'Commerce'},Stop Anticompetitive Healthcare Act of 2022,HR,https://api.congress.gov/v3/bill/117/hr/9510?format=json
J000298,117,2022-12-12,2022-12-12,Referred to the House Committee on the Judiciary.,9494,{'name': 'Crime and Law Enforcement'},Dignity Act,HR,https://api.congress.gov/v3/bill/117/hr/9494?format=json
J000298,117,2022-12-08,2022-12-08,"Referred to the Committee on the Judiciary, and in addition to the Committees on Ways and Means, Agriculture, Education and Labor, Energy and Commerce, and Financial Services, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned.",9474,{'name': 'Immigration'},WISE Act of 2022,HR,https://api.congress.gov/v3/bill/117/hr/9474?format=json
J000298,117,2022-12-01,2022-12-01,"Referred to the Committee on the Judiciary, and in addition to the Committee on Oversight and Reform, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned.",9390,{'name': 'Government Operations and Politics'},Stop Corporate Capture Act,HR,https://api.congress.gov/v3/bill/117/hr/9390?format=json
J000298,117,2022-07-14,2022-07-14,On agreeing to the Jayapal amendment (A030) Failed by the Yeas and Nays: 207 - 219 (Roll no. 337). (consideration: CR H6594-6595),,{},,,https://api.congress.gov/v3/amendment/117/hamdt/274?format=json
J000298,117,2022-07-13,2022-07-13,On agreeing to the Jayapal amendment (A011) Failed by the Yeas and Nays: 155 - 272 (Roll no. 318). ,,{},,,https://api.congress.gov/v3/amendment/117/hamdt/255?format=json
J000298,117,2022-07-13,2022-12-07,Ordered to be Reported (Amended) by the Yeas and Nays: 20 - 16.,8361,{'name': 'Crime and Law Enforcement'},Preventing Suicide Through Voluntary Firearm Purchase Delay Act,HR,https://api.congress.gov/v3/bill/117/hr/8361?format=json
J000298,117,2022-06-28,2022-11-01,"Referred to the Subcommittee on the Constitution, Civil Rights, and Civil Liberties.",1209,"{'name': 'Civil Rights and Liberties, Minority Issues'}","Recognizing that it is the duty of the Federal Government to develop and implement a Transgender Bill of Rights to protect and codify the rights of transgender and nonbinary people under the law and ensure their access to medical care, shelter, safety, and economic security.",HRES,https://api.congress.gov/v3/bill/117/hres/1209?format=json
