bioguideid,congress,introducedDate,actionDate,text,number,policyArea,title,type,url
I000024,113,2014-01-13,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/113/samdt/2644?format=json
I000024,113,2014-01-13,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/113/samdt/2640?format=json
I000024,113,2014-01-08,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/113/samdt/2615?format=json
I000024,113,2014-01-07,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/113/samdt/2605?format=json
I000024,113,2013-11-21,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/113/samdt/2509?format=json
I000024,113,2013-11-20,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/113/samdt/2350?format=json
I000024,113,2013-11-14,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/113/samdt/2032?format=json
I000024,113,2013-11-13,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/113/samdt/2031?format=json
I000024,113,2013-11-13,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/113/samdt/2030?format=json
I000024,113,2013-11-13,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/113/samdt/2029?format=json
I000024,113,2013-11-13,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/113/samdt/2027?format=json
I000024,113,2013-11-13,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/113/samdt/2028?format=json
I000024,113,2013-09-26,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/113/samdt/1997?format=json
I000024,113,2013-09-26,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/113/samdt/1996?format=json
I000024,113,2013-09-16,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/113/samdt/1928?format=json
I000024,113,2013-09-12,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/113/samdt/1926?format=json
I000024,113,2013-09-11,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/113/samdt/1884?format=json
I000024,113,2013-09-11,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/113/samdt/1883?format=json
I000024,113,2013-09-11,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/113/samdt/1882?format=json
I000024,113,2013-09-10,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/113/samdt/1851?format=json
I000024,113,2013-09-10,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/113/samdt/1850?format=json
I000024,113,2013-07-30,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/113/samdt/1824?format=json
I000024,113,2013-07-29,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/113/samdt/1817?format=json
I000024,113,2013-07-25,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/113/samdt/1799?format=json
I000024,113,2013-07-24,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/113/samdt/1771?format=json
I000024,113,2013-07-24,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/113/samdt/1770?format=json
I000024,113,2013-06-24,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/113/samdt/1560?format=json
I000024,113,2013-06-11,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/113/samdt/1206?format=json
I000024,113,2013-06-11,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/113/samdt/1203?format=json
I000024,113,2013-06-11,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/113/samdt/1204?format=json
I000024,113,2013-06-11,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/113/samdt/1205?format=json
I000024,113,2013-05-22,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/113/samdt/1096?format=json
I000024,113,2013-05-21,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/113/samdt/960?format=json
I000024,113,2013-05-21,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/113/samdt/961?format=json
I000024,113,2013-05-21,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/113/samdt/959?format=json
I000024,113,2013-05-21,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/113/samdt/958?format=json
I000024,113,2013-05-13,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/113/samdt/895?format=json
I000024,113,2013-05-09,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/113/samdt/867?format=json
I000024,113,2013-05-08,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/113/samdt/835?format=json
I000024,113,2013-05-08,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/113/samdt/828?format=json
I000024,113,2013-05-07,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/113/samdt/796?format=json
I000024,113,2013-05-07,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/113/samdt/797?format=json
I000024,113,2013-05-07,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/113/samdt/798?format=json
I000024,113,2013-03-22,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/113/samdt/686?format=json
I000024,113,2013-03-22,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/113/samdt/529?format=json
I000024,113,2013-03-21,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/113/samdt/395?format=json
I000024,113,2013-03-21,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/113/samdt/369?format=json
I000024,113,2013-03-21,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/113/samdt/360?format=json
I000024,113,2013-03-21,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/113/samdt/358?format=json
I000024,113,2013-03-21,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/113/samdt/359?format=json
I000024,113,2013-03-21,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/113/samdt/282?format=json
I000024,113,2013-03-21,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/113/samdt/283?format=json
I000024,113,2013-03-21,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/113/samdt/284?format=json
I000024,113,2013-03-21,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/113/samdt/281?format=json
I000024,113,2013-03-21,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/113/samdt/279?format=json
I000024,113,2013-03-21,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/113/samdt/280?format=json
I000024,113,2013-03-20,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/113/samdt/174?format=json
I000024,113,2013-03-20,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/113/samdt/175?format=json
I000024,113,2013-03-20,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/113/samdt/173?format=json
I000024,113,2013-03-20,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/113/samdt/141?format=json
I000024,113,2013-03-20,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/113/samdt/140?format=json
I000024,113,2013-03-20,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/113/samdt/139?format=json
I000024,113,2013-03-13,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/113/samdt/72?format=json
I000024,113,2013-03-13,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/113/samdt/52?format=json
I000024,113,2013-03-12,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/113/samdt/29?format=json
I000024,113,2013-01-29,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/113/samdt/5?format=json
I000024,113,2014-07-31,blah,blha,2721,blah,Natural Gas Long Haul Truck Competitiveness Act of 2014,S,https://api.congress.gov/v3/bill/113/s/2721?format=json
I000024,113,2014-07-29,blah,blha,2678,blah,American Burying Beetle Relief Act of 2014,S,https://api.congress.gov/v3/bill/113/s/2678?format=json
I000024,113,2014-07-29,blah,blha,2677,blah,Lesser Prairie Chicken Voluntary Recovery Act of 2014,S,https://api.congress.gov/v3/bill/113/s/2677?format=json
I000024,113,2014-07-16,blah,blha,2614,blah,A bill to amend certain provisions of the FAA Modernization and Reform Act of 2012.,S,https://api.congress.gov/v3/bill/113/s/2614?format=json
I000024,113,2014-06-11,blah,blha,2463,blah,Keep Our Communities Safe Act of 2014,S,https://api.congress.gov/v3/bill/113/s/2463?format=json
I000024,113,2014-06-10,blah,blha,2451,blah,Local School Board Governance and Flexibility Act,S,https://api.congress.gov/v3/bill/113/s/2451?format=json
I000024,113,2014-03-26,blah,blha,2161,blah,EPA Employment Impact Analysis Act,S,https://api.congress.gov/v3/bill/113/s/2161?format=json
I000024,113,2014-02-27,blah,blha,2065,blah,Alternative Fuel Vehicle Development Act,S,https://api.congress.gov/v3/bill/113/s/2065?format=json
I000024,113,2014-02-04,blah,blha,1991,blah,Disaster Savings Accounts Act of 2014,S,https://api.congress.gov/v3/bill/113/s/1991?format=json
I000024,113,2014-02-04,blah,blha,1988,blah,A bill to allow States to waive regulations promulgated under the Clean Air Act relating to electric generating units under certain circumstances.,S,https://api.congress.gov/v3/bill/113/s/1988?format=json
I000024,113,2013-12-17,blah,blha,1841,blah,"A bill to mitigate the reduction in the readiness of our Armed Forces by reducing the defense sequestration cuts for fiscal years 2014 and 2015 but implementing the cuts, in their entirety, over the duration of sequestration.",S,https://api.congress.gov/v3/bill/113/s/1841?format=json
I000024,113,2013-12-17,blah,blha,1834,blah,A bill to amend the Internal Revenue Code of 1986 to permanently extend the depreciation rules for property used predominantly within an Indian reservation.,S,https://api.congress.gov/v3/bill/113/s/1834?format=json
I000024,113,2013-12-17,blah,blha,1833,blah,A bill to amend the Internal Revenue Code of 1986 to eliminate the taxable income limit on percentage depletion for oil and natural gas produced from marginal properties.,S,https://api.congress.gov/v3/bill/113/s/1833?format=json
I000024,113,2013-07-29,blah,blha,1380,blah,Preserving Jobs in the Oilfield Act of 2013,S,https://api.congress.gov/v3/bill/113/s/1380?format=json
I000024,113,2013-07-24,blah,blha,1355,blah,"A bill to provide regulatory parity among alternative fuel vehicles, and for other purposes.",S,https://api.congress.gov/v3/bill/113/s/1355?format=json
I000024,113,2013-06-26,blah,blha,1234,blah,Fracturing Regulations are Effective in State Hands Act,S,https://api.congress.gov/v3/bill/113/s/1234?format=json
I000024,113,2013-06-26,blah,blha,1233,blah,Federal Land Freedom Act of 2013,S,https://api.congress.gov/v3/bill/113/s/1233?format=json
I000024,113,2013-05-15,blah,blha,965,blah,Iran Sanctions Implementation Act of 2013,S,https://api.congress.gov/v3/bill/113/s/965?format=json
I000024,113,2013-04-25,blah,blha,843,blah,Ammunition Management for More Obtainability Act of 2013,S,https://api.congress.gov/v3/bill/113/s/843?format=json
I000024,113,2013-04-24,blah,blha,799,blah,A bill to provide for a sequester replacement.,S,https://api.congress.gov/v3/bill/113/s/799?format=json
I000024,113,2013-03-19,blah,blha,614,blah,A bill to require the continuation of tuition assistance programs for members of the Armed Forces for the remainder of fiscal year 2013.,S,https://api.congress.gov/v3/bill/113/s/614?format=json
I000024,113,2013-03-11,blah,blha,513,blah,A bill to clarify the role of the Cherokee Nation of Oklahoma regarding the maintenance of the W.D. Mayo Lock and Dam in the State of Oklahoma.,S,https://api.congress.gov/v3/bill/113/s/513?format=json
I000024,113,2013-03-07,blah,blha,498,blah,Zimbabwe Sanctions Repeal Act of 2013,S,https://api.congress.gov/v3/bill/113/s/498?format=json
I000024,113,2013-03-06,blah,blha,484,blah,Lead Exposure Reduction Amendments Act of 2013,S,https://api.congress.gov/v3/bill/113/s/484?format=json
I000024,113,2013-03-05,blah,blha,464,blah,English Language Unity Act of 2013,S,https://api.congress.gov/v3/bill/113/s/464?format=json
I000024,113,2013-01-31,blah,blha,207,blah,"A bill to restrict the sale, lease, transfer, retransfer, or delivery of F-16 aircraft, M1 tanks, or certain other defense articles or services to the Government of Egypt.",S,https://api.congress.gov/v3/bill/113/s/207?format=json
I000024,113,2013-02-27,blah,blha,16,blah,A bill to provide for a sequester replacement.,S,https://api.congress.gov/v3/bill/113/s/16?format=json
I000024,113,2014-09-08,blah,blha,43,blah,Authorization for Use of Force Against the Organization Called the Islamic State,SJRES,https://api.congress.gov/v3/bill/113/sjres/43?format=json
I000024,113,2014-11-17,blah,blha,580,blah,"A resolution expressing support for the goals of National Adoption Day and National Adoption Month by promoting national awareness of adoption and the children awaiting families, celebrating children and families involved in adoption, and encouraging the people of the United States to secure safety, permanency, and well-being for all children.",SRES,https://api.congress.gov/v3/bill/113/sres/580?format=json
I000024,113,2014-04-03,blah,blha,411,blah,A resolution expressing the sense of the Senate with respect to the territorial integrity and sovereignty of the Republic of Moldova.,SRES,https://api.congress.gov/v3/bill/113/sres/411?format=json
I000024,113,2014-02-27,blah,blha,364,blah,"A resolution expressing support for the internal rebuilding, resettlement, and reconciliation within Sri Lanka that are necessary to ensure a lasting peace.",SRES,https://api.congress.gov/v3/bill/113/sres/364?format=json
I000024,113,2013-06-27,blah,blha,190,blah,A resolution expressing the sense of the Senate that foreign assistance for child welfare should adhere to the goals of the United States Government Action Plan on Children in Adversity.,SRES,https://api.congress.gov/v3/bill/113/sres/190?format=json
I000024,113,2013-03-07,blah,blha,69,blah,A resolution calling for the protections of religious minority rights and freedoms in the Arab world.,SRES,https://api.congress.gov/v3/bill/113/sres/69?format=json
I000024,112,2012-02-01,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/112/samdt/1500?format=json
I000024,112,2011-11-28,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/112/samdt/1400?format=json
I000024,112,2011-11-28,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/112/samdt/1363?format=json
I000024,112,2011-11-28,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/112/samdt/1362?format=json
I000024,112,2011-11-28,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/112/samdt/1361?format=json
I000024,112,2011-11-18,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/112/samdt/1340?format=json
I000024,112,2011-11-18,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/112/samdt/1339?format=json
I000024,112,2011-11-18,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/112/samdt/1338?format=json
I000024,112,2011-11-18,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/112/samdt/1334?format=json
I000024,112,2011-11-18,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/112/samdt/1333?format=json
I000024,112,2011-11-18,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/112/samdt/1337?format=json
I000024,112,2011-11-18,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/112/samdt/1336?format=json
I000024,112,2011-11-17,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/112/samdt/1213?format=json
I000024,112,2011-11-17,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/112/samdt/1212?format=json
I000024,112,2011-11-17,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/112/samdt/1093?format=json
I000024,112,2011-11-17,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/112/samdt/1101?format=json
I000024,112,2011-11-17,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/112/samdt/1100?format=json
I000024,112,2011-11-17,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/112/samdt/1099?format=json
I000024,112,2011-11-17,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/112/samdt/1098?format=json
I000024,112,2011-11-17,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/112/samdt/1097?format=json
I000024,112,2011-11-17,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/112/samdt/1096?format=json
I000024,112,2011-11-17,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/112/samdt/1095?format=json
I000024,112,2011-11-17,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/112/samdt/1094?format=json
I000024,112,2011-11-17,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/112/samdt/1102?format=json
I000024,112,2011-11-15,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/112/samdt/1001?format=json
I000024,112,2011-11-15,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/112/samdt/999?format=json
I000024,112,2011-10-04,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/112/samdt/718?format=json
I000024,112,2011-06-13,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/112/samdt/459?format=json
I000024,112,2011-06-09,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/112/samdt/438?format=json
