263348,G000551,113,2013-03-21,2013-04-11,"Referred to the Subcommittee on Fisheries, Wildlife, Oceans, and Insular Affairs.",1347,Public Lands and Natural Resources,Meers Point Boundary Adjustment Act,HR,https://api.congress.gov/v3/bill/113/hr/1347?format=json
263349,G000551,113,2013-03-21,2013-03-28,Referred to the Subcommittee on Energy and Mineral Resources.,1350,Public Lands and Natural Resources,Grand Canyon Watersheds Protection Act of 2013,HR,https://api.congress.gov/v3/bill/113/hr/1350?format=json
263350,G000551,113,2013-03-21,2013-04-11,Referred to the Subcommittee on Public Lands and Environmental Regulation.,1349,Public Lands and Natural Resources,Santa Cruz Valley National Heritage Area Act,HR,https://api.congress.gov/v3/bill/113/hr/1349?format=json
263351,G000551,113,2013-03-21,2013-04-11,Referred to the Subcommittee on Public Lands and Environmental Regulation.,1352,Water Resources Development,Lower Colorado River Protection Act,HR,https://api.congress.gov/v3/bill/113/hr/1352?format=json
263352,G000551,113,2013-03-21,2013-04-23,"Referred to the Subcommittee on Conservation, Energy, and Forestry.",1351,Public Lands and Natural Resources,Public Lands Service Corps Act of 2013,HR,https://api.congress.gov/v3/bill/113/hr/1351?format=json
263353,G000551,113,2013-03-14,2013-03-25,Referred to the Subcommittee on Energy and Mineral Resources.,1183,Public Lands and Natural Resources,Southern Arizona Public Lands Protection Act of 2013,HR,https://api.congress.gov/v3/bill/113/hr/1183?format=json
263380,G000551,114,2016-12-08,2016-12-08,Referred to the House Committee on Energy and Commerce.,6508,Environmental Protection,Preventing Preventable Earthquakes Act,HR,https://api.congress.gov/v3/bill/114/hr/6508?format=json
263383,G000551,114,2016-06-22,2016-06-28,Referred to the Subcommittee on Federal Lands.,5556,Public Lands and Natural Resources,Great Bend of the Gila National Monument Establishment Act,HR,https://api.congress.gov/v3/bill/114/hr/5556?format=json
263389,G000551,114,2016-02-25,2016-02-25,Referred to the House Committee on Financial Services.,4623,Housing and Community Development,Right to Rent Act of 2016,HR,https://api.congress.gov/v3/bill/114/hr/4623?format=json
263390,G000551,114,2016-01-06,2016-01-07,Referred to the Subcommittee on Energy and Mineral Resources.,4323,Public Lands and Natural Resources,Abandoned Mine Reclamation Safety Act,HR,https://api.congress.gov/v3/bill/114/hr/4323?format=json
263394,G000551,114,2015-11-03,2015-11-05,Referred to the Subcommittee on Federal Lands.,3882,Public Lands and Natural Resources,Greater Grand Canyon Heritage National Monument Act,HR,https://api.congress.gov/v3/bill/114/hr/3882?format=json
263395,G000551,114,2015-09-18,2016-03-23,Referred to the Subcommittee on Higher Education and Workforce Training.,3556,Public Lands and Natural Resources,National Park Service Centennial Act,HR,https://api.congress.gov/v3/bill/114/hr/3556?format=json
263397,G000551,114,2015-09-16,2015-09-21,Referred to the Subcommittee on Trade.,3526,Environmental Protection,CECIL Act,HR,https://api.congress.gov/v3/bill/114/hr/3526?format=json
263402,G000551,114,2015-06-25,2015-07-14,Referred to the Subcommittee on Federal Lands.,2925,Public Lands and Natural Resources,Santa Cruz Valley National Heritage Area Act,HR,https://api.congress.gov/v3/bill/114/hr/2925?format=json
263403,G000551,114,2015-06-25,2015-07-14,Referred to the Subcommittee on Federal Lands.,2926,Public Lands and Natural Resources,Arizona Sonoran Desert Heritage Act of 2015,HR,https://api.congress.gov/v3/bill/114/hr/2926?format=json
263404,G000551,114,2015-06-25,2015-07-14,Referred to the Subcommittee on Energy and Mineral Resources.,2924,Public Lands and Natural Resources,Southern Arizona Public Lands Protection Act of 2015,HR,https://api.congress.gov/v3/bill/114/hr/2924?format=json
263405,G000551,114,2015-06-17,2015-07-01,"Referred to the Subcommittee on Indian, Insular and Alaska Native Affairs.",2811,Public Lands and Natural Resources,Save Oak Flat Act,HR,https://api.congress.gov/v3/bill/114/hr/2811?format=json
263408,G000551,114,2015-04-30,2016-06-23,Subcommittee Hearings Held.,2167,Public Lands and Natural Resources,Public Lands Service Corps Act of 2015,HR,https://api.congress.gov/v3/bill/114/hr/2167?format=json
263412,G000551,114,2015-04-15,2015-04-30,"Referred to the Subcommittee on Water, Power and Oceans.",1814,Public Lands and Natural Resources,To permanently reauthorize the Land and Water Conservation Fund.,HR,https://api.congress.gov/v3/bill/114/hr/1814?format=json
263413,G000551,114,2015-03-23,2015-12-01,Received in the Senate and Read twice and referred to the Committee on Energy and Natural Resources.,1541,Public Lands and Natural Resources,Preservation Research at Institutions Serving Minorities Act,HR,https://api.congress.gov/v3/bill/114/hr/1541?format=json
263415,G000551,114,2015-02-13,2015-03-16,Referred to the Subcommittee on Energy and Mineral Resources.,963,Public Lands and Natural Resources,Hardrock Mining Reform and Reclamation Act of 2015,HR,https://api.congress.gov/v3/bill/114/hr/963?format=json
263418,G000551,114,2016-01-05,2016-01-06,Referred to the Subcommittee on Federal Lands.,575,Public Lands and Natural Resources,Expressing disapproval of the occupation of Malheur National Wildlife Refuge by a group of armed individuals.,HRES,https://api.congress.gov/v3/bill/114/hres/575?format=json
263419,G000551,114,2015-11-30,2015-12-04,Referred to the Subcommittee on Energy and Power.,540,Environmental Protection,"Expressing the sense of the House of Representatives that the policies of the United States should support a transition to near zero greenhouse gas emissions, 100 percent clean renewable energy, i...",HRES,https://api.congress.gov/v3/bill/114/hres/540?format=json
263432,G000551,115,2018-12-12,2018-12-12,Referred to the House Committee on Natural Resources.,7282,Public Lands and Natural Resources,PRISM Act,HR,https://api.congress.gov/v3/bill/115/hr/7282?format=json
263435,G000551,115,2018-09-10,2018-09-19,"Referred to the Subcommittee on Water, Power and Oceans.",6759,Public Lands and Natural Resources,Land and Water Conservation Authorization and Funding Act,HR,https://api.congress.gov/v3/bill/115/hr/6759?format=json
263436,G000551,115,2018-07-25,2018-08-07,Referred to the Subcommittee on Federal Lands.,6520,Public Lands and Natural Resources,Arizona Sonoran Desert Heritage Act of 2018,HR,https://api.congress.gov/v3/bill/115/hr/6520?format=json
263437,G000551,115,2018-07-25,2018-08-08,Referred to the Subcommittee on Federal Lands.,6522,Public Lands and Natural Resources,Santa Cruz Valley National Heritage Area Act,HR,https://api.congress.gov/v3/bill/115/hr/6522?format=json
263438,G000551,115,2018-07-25,2018-08-08,Referred to the Subcommittee on Energy and Mineral Resources.,6519,Public Lands and Natural Resources,Southern Arizona Public Lands Protection Act of 2018,HR,https://api.congress.gov/v3/bill/115/hr/6519?format=json
263439,G000551,115,2018-07-25,2018-08-08,Referred to the Subcommittee on Federal Lands.,6521,Public Lands and Natural Resources,Great Bend of the Gila National Monument Establishment Act,HR,https://api.congress.gov/v3/bill/115/hr/6521?format=json
263442,G000551,115,2018-05-23,2018-10-19,Referred to the Subcommittee on Higher Education and Workforce Development.,5939,Environmental Protection,To amend the Morris K. Udall and Stewart L. Udall Foundation Act.,HR,https://api.congress.gov/v3/bill/115/hr/5939?format=json
263443,G000551,115,2018-05-10,2018-05-30,Referred to the Subcommittee on Energy and Mineral Resources.,5753,Public Lands and Natural Resources,Hardrock Leasing and Reclamation Act of 2018,HR,https://api.congress.gov/v3/bill/115/hr/5753?format=json
263445,G000551,115,2017-11-16,2018-05-22,Referred to the Subcommittee on Energy.,4426,Energy,Sustainable Energy Development Reform Act,HR,https://api.congress.gov/v3/bill/115/hr/4426?format=json
263447,G000551,115,2017-07-28,2017-09-21,Referred to the Subcommittee on the Constitution and Civil Justice.,3590,Environmental Protection,Environmental Justice and Civil Rights Restoration and Enforcement Act,HR,https://api.congress.gov/v3/bill/115/hr/3590?format=json
263453,G000551,115,2017-06-15,2017-06-27,"Referred to the Subcommittee on Indian, Insular and Alaska Native Affairs.",2915,Public Lands and Natural Resources,Save Oak Flat Act,HR,https://api.congress.gov/v3/bill/115/hr/2915?format=json
263456,G000551,115,2017-04-05,2017-04-05,Referred to the House Committee on Financial Services.,1940,Housing and Community Development,Right to Rent Act of 2017,HR,https://api.congress.gov/v3/bill/115/hr/1940?format=json
263461,G000551,115,2017-01-12,2018-12-20,"Placed on the Union Calendar, Calendar No. 844.",502,Public Lands and Natural Resources,Land and Water Conservation Fund Reauthorization and Fairness Act,HR,https://api.congress.gov/v3/bill/115/hr/502?format=json
263462,G000551,115,2017-01-06,2017-02-10,Referred to the Subcommittee on Federal Lands.,360,Public Lands and Natural Resources,Greater Grand Canyon Heritage National Monument Act,HR,https://api.congress.gov/v3/bill/115/hr/360?format=json
263464,G000551,115,2017-10-04,2017-10-23,"Placed on the House Calendar, Calendar No. 93.",555,Public Lands and Natural Resources,"Of inquiry requesting the President and directing the Secretary of the Interior to transmit, respectively, certain documents and other information to the House of Representatives relating to the e...",HRES,https://api.congress.gov/v3/bill/115/hres/555?format=json
263469,G000551,116,2020-10-20,2020-11-17,Committee Hearings Held.,8632,Environmental Protection,Ocean-Based Climate Solutions Act of 2020,HR,https://api.congress.gov/v3/bill/116/hr/8632?format=json
263472,G000551,116,2020-06-04,2020-12-15,"Placed on the Union Calendar, Calendar No. 534.",7099,Public Lands and Natural Resources,To provide for the conveyance of a small parcel of Coconino National Forest land in the State of Arizona.,HR,https://api.congress.gov/v3/bill/116/hr/7099?format=json
263473,G000551,116,2020-06-04,2020-12-11,Received in the Senate and Read twice and referred to the Committee on Energy and Natural Resources.,7098,Public Lands and Natural Resources,Saguaro National Park Boundary Expansion and Study Act of 2020,HR,https://api.congress.gov/v3/bill/116/hr/7098?format=json
263475,G000551,116,2020-05-08,2020-06-25,Subcommittee Hearings Held.,6761,Public Lands and Natural Resources,Murder Hornet Eradication Act of 2020,HR,https://api.congress.gov/v3/bill/116/hr/6761?format=json
263477,G000551,116,2020-02-27,2020-10-01,Committee Hearings Held.,5986,Environmental Protection,Environmental Justice For All Act,HR,https://api.congress.gov/v3/bill/116/hr/5986?format=json
263479,G000551,116,2019-12-16,2020-02-26,Committee Hearings Held.,5435,Public Lands and Natural Resources,American Public Lands and Waters Climate Solution Act of 2019,HR,https://api.congress.gov/v3/bill/116/hr/5435?format=json
263480,G000551,116,2019-11-20,2019-12-06,Referred to the Subcommittee on Energy and Mineral Resources.,5186,Energy,Stop Giving Big Oil Free Money Act of 2019,HR,https://api.congress.gov/v3/bill/116/hr/5186?format=json
263481,G000551,116,2019-09-17,2020-08-07,"Placed on the Union Calendar, Calendar No. 376.",4348,Environmental Protection,PAW and FIN Conservation Act of 2019,HR,https://api.congress.gov/v3/bill/116/hr/4348?format=json
263484,G000551,116,2019-06-21,2019-10-04,"Placed on the Union Calendar, Calendar No. 178.",3405,Public Lands and Natural Resources,Uranium Classification Act of 2019,HR,https://api.congress.gov/v3/bill/116/hr/3405?format=json
263485,G000551,116,2019-06-11,2019-06-12,Referred to the Subcommittee on Water Resources and Environment.,3204,Environmental Protection,Nogales Wastewater Fairness Act,HR,https://api.congress.gov/v3/bill/116/hr/3204?format=json
263488,G000551,116,2019-05-22,2019-09-24,Subcommittee Hearings Held.,2918,Environmental Protection,Extinction Prevention Act of 2019,HR,https://api.congress.gov/v3/bill/116/hr/2918?format=json
263490,G000551,116,2019-05-08,2020-08-04,"Placed on the Union Calendar, Calendar No. 374.",2579,Public Lands and Natural Resources,Hardrock Leasing and Reclamation Act of 2019,HR,https://api.congress.gov/v3/bill/116/hr/2579?format=json
263493,G000551,116,2019-04-30,2019-07-16,Subcommittee Hearings Held.,2414,Environmental Protection,To amend the Morris K. Udall and Stewart L. Udall Foundation Act.,HR,https://api.congress.gov/v3/bill/116/hr/2414?format=json
263496,G000551,116,2019-04-02,2019-04-16,Became Public Law No: 116-14.,2030,Water Resources Development,Colorado River Drought Contingency Plan Authorization Act,HR,https://api.congress.gov/v3/bill/116/hr/2030?format=json
263497,G000551,116,2019-03-27,2020-07-09,"Placed on the Union Calendar, Calendar No. 352.",1904,Water Resources Development,Indian Water Rights Settlement Extension Act,HR,https://api.congress.gov/v3/bill/116/hr/1904?format=json
263498,G000551,116,2019-02-26,2019-10-31,Received in the Senate and Read twice and referred to the Committee on Energy and Natural Resources.,1373,Public Lands and Natural Resources,Grand Canyon Centennial Protection Act,HR,https://api.congress.gov/v3/bill/116/hr/1373?format=json
263501,G000551,116,2019-01-17,2019-02-08,Referred to the Subcommittee for Indigenous Peoples of the United States.,665,Public Lands and Natural Resources,Save Oak Flat Act,HR,https://api.congress.gov/v3/bill/116/hr/665?format=json
263507,G000551,116,2019-03-21,2019-03-25,"Referred to the Subcommittee on National Parks, Forests, and Public Lands.",250,Public Lands and Natural Resources,Commemorating the 100th anniversary of the National Parks Conservation Association.,HRES,https://api.congress.gov/v3/bill/116/hres/250?format=json
263509,G000551,116,2019-02-26,2019-02-28,Message on Senate action sent to the House.,21,Public Lands and Natural Resources,Directing the Secretary of the Senate to make a correction in the enrollment of the bill S. 47.,HCONRES,https://api.congress.gov/v3/bill/116/hconres/21?format=json
263515,G000551,117,2021-06-08,2022-12-30,"Placed on the Union Calendar, Calendar No. 511.",3764,Public Lands and Natural Resources,Ocean-Based Climate Solutions Act of 2022,HR,https://api.congress.gov/v3/bill/117/hr/3764?format=json
263517,G000551,117,2021-05-20,2021-07-29,Subcommittee Hearings Held.,3396,Environmental Protection,Extinction Prevention Act of 2021,HR,https://api.congress.gov/v3/bill/117/hr/3396?format=json
263521,G000551,117,2021-04-22,2022-12-30,"Placed on the Union Calendar, Calendar No. 503.",2780,Environmental Protection,Insular Area Climate Change Act,HR,https://api.congress.gov/v3/bill/117/hr/2780?format=json
263522,G000551,117,2021-03-18,2022-12-30,"Reported (Amended) by the Committee on Natural Resources. H. Rept. 117-687, Part I.",2021,Environmental Protection,Environmental Justice For All Act,HR,https://api.congress.gov/v3/bill/117/hr/2021?format=json
263523,G000551,117,2021-03-12,2022-12-07,"Placed on the Union Calendar, Calendar No. 427.",1884,Public Lands and Natural Resources,Save Oak Flat Act,HR,https://api.congress.gov/v3/bill/117/hr/1884?format=json
263527,G000551,117,2021-02-15,2021-03-15,"Referred to the Subcommittee on National Parks, Forests, and Public Lands.",1052,Public Lands and Natural Resources,Grand Canyon Protection Act,HR,https://api.congress.gov/v3/bill/117/hr/1052?format=json
263566,F000450,117,2021-07-26,2021-08-13,Referred to the Subcommittee on General Farm Commodities and Risk Management.,4680,Agriculture and Food,Fair Sugar Policy Act of 2021,HR,https://api.congress.gov/v3/bill/117/hr/4680?format=json
263569,F000450,117,2021-04-15,2021-04-16,Referred to the Subcommittee on Highways and Transit.,2574,Transportation and Public Works,"To amend the Intermodal Surface Transportation Efficiency Act of 1991 to designate a portion of United States Route 74 in North Carolina as a future interstate, and for other purposes.",HR,https://api.congress.gov/v3/bill/117/hr/2574?format=json
263581,F000450,116,2019-10-31,2019-10-31,Referred to the House Committee on Financial Services.,4956,Housing and Community Development,Finding Market-Based and Local Solutions to Ensure Access to Housing Act,HR,https://api.congress.gov/v3/bill/116/hr/4956?format=json
263582,F000450,116,2019-09-26,2019-10-11,Referred to the Subcommittee on General Farm Commodities and Risk Management.,4521,Agriculture and Food,Fair Sugar Policy Act of 2019,HR,https://api.congress.gov/v3/bill/116/hr/4521?format=json
263584,F000450,116,2019-07-23,2019-07-24,Referred to the Subcommittee on Highways and Transit.,3904,Transportation and Public Works,Highway Trust Fund Reform Act of 2019,HR,https://api.congress.gov/v3/bill/116/hr/3904?format=json
263598,F000450,113,2013-03-21,2013-03-22,"Referred to the Subcommittee on Commerce, Manufacturing, and Trade.",1315,"Science, Technology, Communications",Robo COP Act,HR,https://api.congress.gov/v3/bill/113/hr/1315?format=json
263601,F000450,113,2013-02-14,2013-04-23,Referred to the Subcommittee on Workforce Protections.,711,Transportation and Public Works,Highway Trust Fund Reform Act of 2013,HR,https://api.congress.gov/v3/bill/113/hr/711?format=json
263602,F000450,113,2013-01-23,2013-04-16,Subcommittee Hearings Held.,382,Public Lands and Natural Resources,Preserve Land Freedom For Americans Act,HR,https://api.congress.gov/v3/bill/113/hr/382?format=json
263628,F000450,112,2011-10-14,2011-10-17,Referred to the Subcommittee on Water Resources and Environment.,3223,Water Resources Development,"To direct the Army Corps of Engineers to allow certain entities to use a portion of collected recreational user fees for administrative expenses and for the operations, maintenance, development of...",HR,https://api.congress.gov/v3/bill/112/hr/3223?format=json
263630,F000450,112,2011-05-11,2011-05-20,Referred to the Subcommittee on Workforce Protections.,1846,Transportation and Public Works,Highway Trust Fund Reform Act of 2011,HR,https://api.congress.gov/v3/bill/112/hr/1846?format=json
263635,F000450,112,2011-01-18,2011-09-13,Subcommittee Hearings Held.,302,Public Lands and Natural Resources,Preserve Land Freedom For Americans Act of 2011,HR,https://api.congress.gov/v3/bill/112/hr/302?format=json
263636,F000450,112,2011-01-05,2011-02-01,"Referred to the Subcommittee on Commerce, Manufacturing, and Trade.",116,"Science, Technology, Communications",Robo COP Act,HR,https://api.congress.gov/v3/bill/112/hr/116?format=json
263672,F000450,115,2017-11-07,2017-11-07,"Referred to the Committee on Agriculture, and in addition to the Committee on Ways and Means, for a period to be subsequently determined by the Speaker, in each case for consideration of such prov...",4265,Agriculture and Food,Sugar Policy Modernization Act of 2017,HR,https://api.congress.gov/v3/bill/115/hr/4265?format=json
263680,F000450,115,2017-02-07,2018-07-23,Became Public Law No: 115-204.,951,Energy,An act to extend the deadline for commencement of construction of a hydroelectric project,HR,https://api.congress.gov/v3/bill/115/hr/951?format=json
263682,F000450,115,2017-01-30,2017-02-03,Referred to the Subcommittee on Digital Commerce and Consumer Protection.,740,"Science, Technology, Communications",Robo COP Act,HR,https://api.congress.gov/v3/bill/115/hr/740?format=json
263698,F000450,114,2015-09-08,2016-03-16,Received in the Senate. Read twice. Placed on Senate Legislative Calendar under General Orders. Calendar No. 396.,3447,Energy,To extend the deadline for commencement of construction of a hydroelectric project.,HR,https://api.congress.gov/v3/bill/114/hr/3447?format=json
263701,F000450,114,2015-03-19,2015-11-16,Referred to the Subcommittee on Workforce Protections.,1483,Transportation and Public Works,Highway Trust Fund Reform Act of 2015,HR,https://api.congress.gov/v3/bill/114/hr/1483?format=json
263703,F000450,114,2015-02-10,2015-02-13,Referred to the Subcommittee on Health.,827,"Science, Technology, Communications",Robo COP Act,HR,https://api.congress.gov/v3/bill/114/hr/827?format=json
263717,F000450,109,2005-12-07,2006-01-05,Referred to the Subcommittee on Housing and Community Opportunity.,4453,Emergency Management,Flood Insurance Needs Defined Accountability Act of 2005,HR,https://api.congress.gov/v3/bill/109/hr/4453?format=json
263718,F000450,109,2005-04-28,2005-05-13,"Referred to the Subcommittee on Commerce, Trade and Consumer Protection.",1950,"Science, Technology, Communications",Robo COP Act: Robo Calls Off Phones,HR,https://api.congress.gov/v3/bill/109/hr/1950?format=json
263732,F000450,111,2010-04-13,2010-04-15,"Referred to the Subcommittee on National Parks, Forests and Public Lands.",4996,Public Lands and Natural Resources,Preserve Land Freedom For Americans Act of 2010,HR,https://api.congress.gov/v3/bill/111/hr/4996?format=json
263738,F000450,111,2009-02-23,2010-05-24,Became Public Law No: 111-167.,1121,Public Lands and Natural Resources,Blue Ridge Parkway and Town of Blowing Rock Land Exchange Act of 2009,HR,https://api.congress.gov/v3/bill/111/hr/1121?format=json
263739,F000450,111,2009-01-26,2009-01-27,Referred to the Subcommittee on Highways and Transit.,687,Transportation and Public Works,Highway Trust Fund Reform Act of 2009,HR,https://api.congress.gov/v3/bill/111/hr/687?format=json
263740,F000450,111,2009-01-06,2009-01-14,"Referred to the Subcommittee on Commerce, Trade and Consumer Protection.",116,"Science, Technology, Communications",Robo Calls Off Phones (Robo COP) Act,HR,https://api.congress.gov/v3/bill/111/hr/116?format=json
263748,F000450,110,2008-10-03,2008-10-07,"Referred to the Subcommittee on National Parks, Forests and Public Lands.",7261,Public Lands and Natural Resources,Blue Ridge Parkway and Town of Blowing Rock Land Exchange Act of 2008,HR,https://api.congress.gov/v3/bill/110/hr/7261?format=json
263749,F000450,110,2008-09-27,2008-09-28,Referred to the Subcommittee on Highways and Transit.,7185,Transportation and Public Works,"To amend titles 23 and 49, United States Code, to repeal wage requirements applicable to laborers and mechanics employed on Federal-aid highway and public transportation construction projects.",HR,https://api.congress.gov/v3/bill/110/hr/7185?format=json
263755,F000450,110,2007-01-05,2007-02-02,"Referred to the Subcommittee on Commerce, Trade and Consumer Protection.",248,"Science, Technology, Communications",Robo Calls Off Phones (Robo COP) Act,HR,https://api.congress.gov/v3/bill/110/hr/248?format=json
263764,R000590,112,2012-02-01,2012-02-06,Referred to the Subcommittee on Energy and Mineral Resources.,3876,Public Lands and Natural Resources,Reinforcing Existing Permit Sanctions On Leases Act,HR,https://api.congress.gov/v3/bill/112/hr/3876?format=json
263766,R000590,112,2011-11-04,2011-11-07,Referred to the Subcommittee on Water Resources and Environment.,3393,Environmental Protection,Foreign Oil Spill Liability Act of 2011,HR,https://api.congress.gov/v3/bill/112/hr/3393?format=json
263791,L000553,112,2012-03-19,2012-04-26,"Referred to the Subcommittee on Insurance, Housing and Community Opportunity.",4210,Housing and Community Development,Restore our Neighborhoods Act of 2012,HR,https://api.congress.gov/v3/bill/112/hr/4210?format=json
263798,L000553,109,2006-05-22,2006-06-07,On motion to suspend the rules and pass the bill Failed by the Yeas and Nays: (2/3 required): 271 - 148 (Roll no. 233). (text: CR 6/06/2006 H3394),5449,Transportation and Public Works,"To amend title 49, United States Code, to modify bargaining requirements for proposed changes to the personnel management system of the Federal Aviation Administration.",HR,https://api.congress.gov/v3/bill/109/hr/5449?format=json
263799,L000553,109,2006-03-30,2006-04-21,"Referred to the Subcommittee on Domestic and International Monetary Policy, Trade, and Technology.",5054,Transportation and Public Works,Rebuilding America's Infrastructure,HR,https://api.congress.gov/v3/bill/109/hr/5054?format=json
263809,L000553,109,2005-04-12,2005-05-06,Referred to the Subcommittee on Housing and Community Opportunity.,1567,Housing and Community Development,To require the Secretary of Housing and Urban Development to provide tenant-based rental housing vouchers for certain residents of federally assisted housing.,HR,https://api.congress.gov/v3/bill/109/hr/1567?format=json
263816,L000553,111,2009-10-27,2010-06-18,"Referred to the Subcommittee on Livestock, Dairy, and Poultry.",3935,Agriculture and Food,Save Our Dairy Farmers Act of 2009,HR,https://api.congress.gov/v3/bill/111/hr/3935?format=json
263831,L000553,110,2008-07-16,2008-10-15,Became Public Law No: 110-427.,6524,Public Lands and Natural Resources,"To authorize the Administrator of General Services to take certain actions with respect to parcels of real property located in Eastlake, Ohio, and Koochiching County, Minnesota, and for other purp...",HR,https://api.congress.gov/v3/bill/110/hr/6524?format=json
263832,L000553,110,2008-05-22,2008-05-23,Referred to the Subcommittee on Highways and Transit.,6154,Transportation and Public Works,To establish a pilot program to provide partial or full gasoline reimbursement for certain commuters and for other purposes.,HR,https://api.congress.gov/v3/bill/110/hr/6154?format=json
263833,L000553,110,2008-05-01,2008-07-29,For Further Action See P.L. 110-288 (S. 2766).,5949,Environmental Protection,Clean Boating Act of 2008,HR,https://api.congress.gov/v3/bill/110/hr/5949?format=json
263836,L000553,110,2007-05-22,2007-05-23,Referred to the Subcommittee on Coast Guard and Maritime Transportation.,2423,Water Resources Development,Ballast Water Management Act of 2007,HR,https://api.congress.gov/v3/bill/110/hr/2423?format=json
263837,L000553,110,2007-03-29,2007-04-20,"Referred to the Subcommittee on Immigration, Citizenship, Refugees, Border Security, and International Law.",1811,Transportation and Public Works,Maritime Law Enforcement Improvement Act of 2007,HR,https://api.congress.gov/v3/bill/110/hr/1811?format=json
263838,L000553,110,2007-03-20,2007-03-21,Referred to the Subcommittee on Coast Guard and Maritime Transportation.,1605,Transportation and Public Works,Merchant Mariner Credentials Improvement Act of 2007,HR,https://api.congress.gov/v3/bill/110/hr/1605?format=json
263846,L000553,108,2004-09-29,2004-09-29,Ordered to be Reported by Voice Vote.,5164,Public Lands and Natural Resources,National Health Museum Act of 2004,HR,https://api.congress.gov/v3/bill/108/hr/5164?format=json
263847,L000553,108,2004-09-08,2004-09-09,Referred to the Subcommittee on Aviation.,5029,Transportation and Public Works,To allow a waiver or exemption of certain requirements for restricted airspace if security is not reduced.,HR,https://api.congress.gov/v3/bill/108/hr/5029?format=json
263848,L000553,108,2004-05-12,2004-06-09,Referred to the Subcommittee on Housing and Community Opportunity.,4353,Housing and Community Development,To require the Secretary of Housing and Urban Development to provide tenant-based rental housing vouchers for certain residents of federally assisted housing.,HR,https://api.congress.gov/v3/bill/108/hr/4353?format=json
263850,L000553,108,2003-09-25,2003-12-09,Read twice and referred to the Committee on Environment and Public Works.,3181,Emergency Management,Predisaster Mitigation Program Reauthorization Act of 2003,HR,https://api.congress.gov/v3/bill/108/hr/3181?format=json
263853,L000553,108,2003-06-24,2003-06-25,Ordered to be Reported by Voice Vote.,2573,Public Lands and Natural Resources,Public Private Partnership Act of 2003,HR,https://api.congress.gov/v3/bill/108/hr/2573?format=json
263859,L000553,108,2003-02-05,2003-11-06,"Placed on the Union Calendar, Calendar No. 207.",587,Housing and Community Development,"To amend title 40, United States Code, to add Ashtabula, Mahoning, and Trumbull Counties, Ohio, to the Appalachian region.",HR,https://api.congress.gov/v3/bill/108/hr/587?format=json
263862,L000553,108,2004-10-06,2004-10-06,Referred to the House Committee on Agriculture.,510,Agriculture and Food,Expressing the sense of the Congress on the importance of revitalizing family farming.,HCONRES,https://api.congress.gov/v3/bill/108/hconres/510?format=json
263874,L000553,107,2001-07-23,2001-07-24,Referred to the Subcommittee on Railroads.,2596,Transportation and Public Works,To provide for the protection of train employees.,HR,https://api.congress.gov/v3/bill/107/hr/2596?format=json
263894,L000553,106,2000-02-02,2000-02-03,Referred to the Subcommittee on Water Resources and Environment.,3570,Environmental Protection,Urban Wet Weather Priorities Act of 2000,HR,https://api.congress.gov/v3/bill/106/hr/3570?format=json
263895,L000553,106,1999-10-18,1999-10-19,Referred to the Subcommittee on Ground Transportation.,3091,Transportation and Public Works,To provide for the protection of train employees.,HR,https://api.congress.gov/v3/bill/106/hr/3091?format=json
263935,A000375,118,2024-06-21,2024-06-21,Referred to the House Committee on Natural Resources.,169,Environmental Protection,"Providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the United States Fish and Wildlife Service relating to ""Endangered and Threatened ...",HJRES,https://api.congress.gov/v3/bill/118/hjres/169?format=json
263939,A000375,118,2024-04-11,2024-04-12,"Referred to the Subcommittee on Environment, Manufacturing, and Critical Materials.",128,Energy,"Providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the Environmental Protection Agency relating to ""Standards of Performance for New, ...",HJRES,https://api.congress.gov/v3/bill/118/hjres/128?format=json
263948,A000375,118,2023-07-28,2023-09-26,"Referred to the Subcommittee on Conservation, Research, and Biotechnology.",5070,Environmental Protection,USDA CROP Act of 2023,HR,https://api.congress.gov/v3/bill/118/hr/5070?format=json
263952,A000375,118,2023-05-16,2023-07-12,Ordered to be Reported in the Nature of a Substitute (Amended) by the Yeas and Nays: 22 - 20.,3358,Energy,Mission not Emissions Act,HR,https://api.congress.gov/v3/bill/118/hr/3358?format=json
263954,A000375,118,2023-05-11,2023-11-29,"Placed on the Union Calendar, Calendar No. 229.",3209,Transportation and Public Works,I–27 Numbering Act of 2023,HR,https://api.congress.gov/v3/bill/118/hr/3209?format=json
263959,A000375,118,2023-03-28,2023-03-29,Referred to the Subcommittee on Highways and Transit.,1821,Transportation and Public Works,I–27 Numbering Act of 2023,HR,https://api.congress.gov/v3/bill/118/hr/1821?format=json
263962,A000375,118,2023-03-09,2023-03-09,Referred to the House Committee on Foreign Affairs.,1481,Energy,CRUDE Act,HR,https://api.congress.gov/v3/bill/118/hr/1481?format=json
263980,A000375,117,2022-03-07,2022-03-21,"Referred to the Subcommittee on Commodity Exchanges, Energy, and Credit.",6947,Energy,Freedom from Russian Energy Enterprise and Domestic Oil Maximization Act,HR,https://api.congress.gov/v3/bill/117/hr/6947?format=json
263982,A000375,117,2021-12-14,2021-12-14,Referred to the House Committee on Foreign Affairs.,6259,Energy,CRUDE Act,HR,https://api.congress.gov/v3/bill/117/hr/6259?format=json
